DATASET_HEATMAP
SEPARATOR TAB
DATASET_LABEL	Prévalence
COLOR	#0000ff
FIELD_LABELS	Prévalence
FIELD_COLORS	#edf8b1

LEGEND_TITLE	Prévalence
LEGEND_COLORS	#ffffcc	#800026
LEGEND_LABELS	Basse	Haute

DATA
ERR7746398_bin.84	0.114285714285714
ERR7745836_bin.36	0.125714285714286
ERR7745402_bin.72	0.0457142857142857
ERR7738608_bin.27	0.114285714285714
ERR7738624_bin.86	0.04
ERR7738612_bin.131	0.297142857142857
ERR7738630_bin.61	0.102857142857143
ERR7738158_bin.54	0.0971428571428571
SRR1761690_bin.4	0.137142857142857
ERR7738612_bin.2	0.0457142857142857
ERR7738182_bin.3	0.0971428571428571
ERR7738594_bin.18	0.114285714285714
SRR1761687_bin.18	0.0514285714285714
ERR7738143_bin.55	0.0285714285714286
SRR1761696_bin.26	0.0914285714285714
ERR11604952_bin.11	0.12
ERR7738937_bin.57	0.0742857142857143
SRR17643482_bin.11	0.0514285714285714
ERR7738537_bin.98	0.0285714285714286
SRR17643790_bin.34	0.32
ERR7738166_bin.113	0.0628571428571429
ERR7745819_bin.46	0.0628571428571429
SRR17643482_bin.19	0.165714285714286
ERR11604944_bin.3	0.0171428571428571
ERR7738938_bin.39	0.274285714285714
ERR7738514_bin.79	0.0685714285714286
ERR7738630_bin.21	0.16
ERR7738630_bin.12	0.108571428571429
SRR17643958_bin.3	0.0914285714285714
ERR7738630_bin.82	0.0171428571428571
SRR1761683_bin.3	0.0571428571428571
ERR7746440_bin.35	0.0914285714285714
ERR7738253_bin.104	0.0971428571428571
SRR1761686_bin.4	0.0057142857142857
ERR7738620_bin.54	0.234285714285714
ERR7738629_bin.7	0.0685714285714286
ERR7738624_bin.143	0.0342857142857143
ERR7738604_bin.47	0.0971428571428571
ERR7738253_bin.112	0.0514285714285714
ERR7738166_bin.50	0.108571428571429
SRR1761709_bin.29	0.0228571428571429
SRR17643507_bin.20	0.12
ERR7738166_bin.80	0.16
ERR7738624_bin.22	0.0285714285714286
ERR7738594_bin.150	0.257142857142857
SRR17643938_bin.12	0.154285714285714
ERR11604936_bin.2	0.12
SRR17643652_bin.23	0.0857142857142857
ERR7745787_bin.39	0.142857142857143
ERR7745819_bin.75	0.0857142857142857
ERR7738253_bin.83	0.0742857142857143
SRR1761685_bin.11	0.0685714285714286
ERR7738612_bin.27	0.0685714285714286
ERR7738353_bin.65	0.0457142857142857
SRR1761720_bin.5	0.0342857142857143
SRR17643474_bin.33	0.0457142857142857
ERR7738612_bin.75	0.28
ERR7738612_bin.38	0.0571428571428571
ERR7738158_bin.63	0.148571428571429
ERR7738558_bin.78	0.4
ERR7745819_bin.35	0.12
SRR1761701_bin.17	0.0057142857142857
ERR7738514_bin.97	0.102857142857143
SRR17643523_bin.8	0.102857142857143
SRR17643933_bin.8	0.0742857142857143
ERR7738553_bin.64	0.0342857142857143
ERR7738608_bin.57	0.0457142857142857
ERR7738546_bin.77	0.251428571428571
ERR7738622_bin.55	0.0857142857142857
ERR7738166_bin.114	0.2
ERR7738597_bin.64	0.0285714285714286
ERR11604940_bin.2	0.0228571428571429
ERR7738594_bin.43	0.0342857142857143
ERR7738630_bin.68	0.0457142857142857
ERR7738629_bin.5	0.12
SRR17643459_bin.14	0.0571428571428571
ERR7745787_bin.25	0.0514285714285714
ERR7738166_bin.116	0.165714285714286
SRR1761714_bin.3	0.0971428571428571
ERR7745819_bin.88	0.114285714285714
ERR7738549_bin.30	0.0914285714285714
ERR7745596_bin.17	0.0057142857142857
ERR7738629_bin.58	0.0571428571428571
SRR1761719_bin.10	0.102857142857143
ERR7738546_bin.37	0.0285714285714286
ERR11604946_bin.14	0.0514285714285714
ERR7738545_bin.58	0.131428571428571
SRR17643968_bin.28	0.125714285714286
ERR7738253_bin.125	0.0971428571428571
SRR1761681_bin.17	0.0457142857142857
ERR7738597_bin.54	0.0342857142857143
SRR17643968_bin.33	0.171428571428571
SRR1761676_bin.9	0.04
SRR1761687_bin.3	0.0057142857142857
ERR7738578_bin.35	0.222857142857143
ERR7738143_bin.56	0.108571428571429
ERR7738143_bin.63	0.0971428571428571
ERR7745819_bin.41	0.08
SRR8732217_bin.1	0.0457142857142857
ERR7738594_bin.118	0.0228571428571429
ERR7738608_bin.90	0.04
ERR7738604_bin.46	0.102857142857143
ERR7738185_bin.12	0.16
SRR1761720_bin.21	0.114285714285714
ERR7738620_bin.27	0.0628571428571429
ERR7738580_bin.72	0.114285714285714
ERR7738597_bin.91	0.0628571428571429
ERR7738624_bin.6	0.0457142857142857
SRR1761712_bin.1	0.0285714285714286
ERR7738630_bin.174	0.114285714285714
SRR1761686_bin.18	0.0114285714285714
ERR7745402_bin.43	0.0514285714285714
ERR7738624_bin.137	0.04
SRR8732225_bin.2	0.0457142857142857
ERR11604951_bin.1	0.0514285714285714
ERR7738253_bin.57	0.0514285714285714
ERR7738624_bin.84	0.0114285714285714
ERR7738608_bin.58	0.0857142857142857
ERR7738624_bin.136	0.0857142857142857
ERR7745819_bin.70	0.0628571428571429
ERR11604938_bin.5	0.0114285714285714
ERR11604942_bin.3	0.188571428571429
SRR17643458_bin.13	0.04
ERR7738158_bin.17	0.0971428571428571
ERR7745787_bin.36	0.188571428571429
ERR7745831_bin.8	0.0514285714285714
ERR7738537_bin.96	0.0742857142857143
ERR7738158_bin.3	0.125714285714286
SRR1761683_bin.10	0.0057142857142857
ERR7738597_bin.30	0.222857142857143
ERR7745787_bin.27	0.125714285714286
ERR11604941_bin.8	0.108571428571429
ERR7738196_bin.29	0.0171428571428571
ERR7738514_bin.69	0.0285714285714286
SRR17643924_bin.13	0.0742857142857143
ERR7745402_bin.94	0.205714285714286
ERR7746398_bin.68	0.0228571428571429
ERR7738620_bin.75	0.0571428571428571
SRR1761690_bin.10	0.0057142857142857
ERR7746398_bin.15	0.0171428571428571
ERR7738580_bin.98	0.177142857142857
ERR7738604_bin.85	0.0971428571428571
SRR17643458_bin.10	0.182857142857143
ERR7738196_bin.52	0.0628571428571429
ERR7738622_bin.97	0.0514285714285714
SRR1761716_bin.6	0.04
SRR17643927_bin.11	0.0857142857142857
ERR7738594_bin.128	0.0857142857142857
ERR7738514_bin.67	0.16
SRR17643924_bin.2	0.0914285714285714
SRR17643916_bin.2	0.0171428571428571
ERR7745402_bin.23	0.108571428571429
ERR7745819_bin.36	0.0914285714285714
ERR7738938_bin.25	0.0628571428571429
ERR7738624_bin.211	0.142857142857143
SRR1761721_bin.9	0.171428571428571
SRR1761714_bin.19	0.165714285714286
SRR17643521_bin.9	0.125714285714286
SRR1761699_bin.13	0.0571428571428571
ERR7738622_bin.17	0.0742857142857143
ERR7738545_bin.11	0.0342857142857143
ERR7738597_bin.101	0.0514285714285714
SRR1761721_bin.18	0.0457142857142857
ERR7738166_bin.111	0.0857142857142857
ERR7738580_bin.55	0.0342857142857143
ERR7738630_bin.9	0.2
ERR7738937_bin.44	0.0171428571428571
ERR7738166_bin.47	0.0914285714285714
ERR7738545_bin.40	0.08
SRR1761683_bin.22	0.137142857142857
SRR1761703_bin.24	0.0457142857142857
ERR7738937_bin.72	0.125714285714286
ERR7745819_bin.29	0.0571428571428571
ERR7738215_bin.42	0.0914285714285714
SRR1761712_bin.8	0.125714285714286
SRR1761689_bin.11	0.0114285714285714
ERR7738620_bin.50	0.0914285714285714
SRR1761687_bin.9	0.0628571428571429
ERR7738182_bin.55	0.0628571428571429
SRR1761691_bin.9	0.148571428571429
ERR7738537_bin.111	0.171428571428571
SRR1761709_bin.8	0.182857142857143
ERR7738143_bin.24	0.0285714285714286
SRR1761699_bin.3	0.0514285714285714
ERR7745402_bin.26	0.131428571428571
ERR7738253_bin.50	0.0571428571428571
ERR7738597_bin.95	0.08
ERR7738166_bin.15	0.0685714285714286
ERR7738553_bin.71	0.0685714285714286
ERR7738608_bin.166	0.04
ERR11604942_bin.4	0.0057142857142857
ERR7738938_bin.53	0.0171428571428571
ERR7738549_bin.5	0.0685714285714286
ERR7738608_bin.87	0.102857142857143
ERR7738629_bin.22	0.08
SRR1761701_bin.1	0.0057142857142857
ERR7738616_bin.83	0.0685714285714286
SRR17643916_bin.12	0.0628571428571429
SRR1761719_bin.15	0.0285714285714286
ERR7738546_bin.22	0.0457142857142857
SRR17643458_bin.35	0.131428571428571
ERR7745787_bin.80	0.102857142857143
ERR7738215_bin.46	0.0685714285714286
SRR17643938_bin.25	0.114285714285714
ERR7738620_bin.1	0.08
ERR7738215_bin.14	0.0685714285714286
ERR11604940_bin.18	0.24
ERR7738604_bin.56	0.0914285714285714
ERR7738611_bin.154	0.0685714285714286
SRR1761707_bin.29	0.0685714285714286
ERR7738616_bin.45	0.0514285714285714
SRR1761708_bin.13	0.125714285714286
ERR7738612_bin.108	0.0571428571428571
ERR7738253_bin.130	0.0914285714285714
SRR1761691_bin.21	0.0171428571428571
ERR7745831_bin.3	0.0571428571428571
ERR7738604_bin.41	0.0514285714285714
ERR11604949_bin.21	0.0571428571428571
ERR7746440_bin.75	0.0285714285714286
ERR7745787_bin.5	0.0742857142857143
SRR17643924_bin.3	0.08
ERR11604943_bin.3	0.108571428571429
ERR7738608_bin.88	0.0571428571428571
ERR7738545_bin.51	0.0628571428571429
SRR1761713_bin.13	0.0457142857142857
ERR7745819_bin.28	0.0228571428571429
SRR1761708_bin.15	0.165714285714286
SRR17644085_bin.21	0.0914285714285714
SRR1761679_bin.17	0.0114285714285714
ERR7738253_bin.30	0.0457142857142857
ERR7738166_bin.37	0.04
ERR7738553_bin.109	0.125714285714286
SRR1761680_bin.11	0.125714285714286
ERR7738215_bin.2	0.108571428571429
SRR1761702_bin.32	0.0171428571428571
ERR7745836_bin.2	0.0571428571428571
SRR1761707_bin.25	0.0171428571428571
ERR7738578_bin.101	0.114285714285714
SRR1761698_bin.5	0.108571428571429
ERR7738158_bin.21	0.0571428571428571
ERR7738624_bin.146	0.0857142857142857
ERR7738514_bin.17	0.0628571428571429
ERR7738630_bin.86	0.0342857142857143
ERR7738594_bin.49	0.0457142857142857
ERR7738537_bin.146	0.12
ERR7738622_bin.30	0.04
ERR7738514_bin.2	0.0685714285714286
ERR11604942_bin.5	0.0857142857142857
ERR7738158_bin.15	0.04
ERR7738616_bin.58	0.0857142857142857
ERR7738624_bin.62	0.0571428571428571
ERR7738622_bin.69	0.0571428571428571
ERR7745836_bin.15	0.08
ERR7738630_bin.137	0.0628571428571429
ERR7738267_bin.4	0.0457142857142857
SRR1761693_bin.14	0.04
ERR7738515_bin.8	0.08
ERR7738624_bin.80	0.142857142857143
ERR7745787_bin.74	0.04
SRR1761706_bin.7	0.0914285714285714
ERR7738608_bin.20	0.0857142857142857
ERR7738937_bin.92	0.154285714285714
SRR1761702_bin.17	0.0285714285714286
ERR7738267_bin.39	0.0342857142857143
ERR7738608_bin.43	0.177142857142857
ERR7738630_bin.188	0.0742857142857143
ERR7738276_bin.3	0.0228571428571429
ERR7738611_bin.39	0.12
SRR1761716_bin.12	0.142857142857143
ERR7738558_bin.52	0.154285714285714
ERR7738537_bin.129	0.0971428571428571
ERR7738580_bin.5	0.171428571428571
ERR7745819_bin.77	0.0457142857142857
ERR7738196_bin.49	0.154285714285714
SRR1761677_bin.33	0.28
ERR7738604_bin.17	0.0914285714285714
ERR7738253_bin.110	0.04
ERR7738546_bin.59	0.0057142857142857
ERR7745819_bin.20	0.0742857142857143
ERR7745787_bin.95	0.142857142857143
ERR7738215_bin.30	0.108571428571429
SRR17643531_bin.21	0.177142857142857
ERR7738562_bin.16	0.142857142857143
ERR7738630_bin.50	0.114285714285714
ERR7745596_bin.15	0.0571428571428571
ERR11604951_bin.14	0.0171428571428571
ERR7738558_bin.16	0.108571428571429
SRR1761703_bin.25	0.0457142857142857
SRR1761717_bin.20	0.08
SRR1761681_bin.4	0.0057142857142857
ERR7738537_bin.95	0.125714285714286
ERR7745831_bin.51	0.0457142857142857
ERR7738594_bin.61	0.125714285714286
ERR7738353_bin.63	0.0628571428571429
SRR17643790_bin.16	0.108571428571429
ERR7738616_bin.75	0.102857142857143
ERR7738611_bin.17	0.114285714285714
ERR7738620_bin.71	0.0114285714285714
ERR7738196_bin.37	0.0742857142857143
ERR7738597_bin.27	0.194285714285714
ERR7738546_bin.24	0.0171428571428571
ERR7738620_bin.51	0.114285714285714
ERR7746398_bin.25	0.0914285714285714
SRR1761692_bin.12	0.0285714285714286
ERR7738514_bin.57	0.0171428571428571
ERR7745787_bin.48	0.0514285714285714
ERR7746440_bin.22	0.08
SRR1761721_bin.5	0.0914285714285714
ERR11604932_bin.17	0.0628571428571429
ERR7738578_bin.5	0.171428571428571
ERR7738166_bin.121	0.0571428571428571
ERR7738938_bin.36	0.0628571428571429
ERR7745819_bin.83	0.12
ERR7738938_bin.61	0.0228571428571429
ERR7738578_bin.68	0.188571428571429
ERR7746398_bin.35	0.0228571428571429
ERR11604933_bin.11	0.0057142857142857
ERR7738616_bin.27	0.0171428571428571
ERR7738537_bin.58	0.0457142857142857
SRR1761676_bin.15	0.0285714285714286
ERR7738612_bin.86	0.0342857142857143
SRR17643919_bin.32	0.0057142857142857
ERR7738630_bin.162	0.08
ERR7738604_bin.97	0.205714285714286
ERR7738185_bin.19	0.0742857142857143
ERR7745596_bin.29	0.16
SRR1761701_bin.10	0.0057142857142857
SRR1761696_bin.20	0.0228571428571429
ERR7738597_bin.10	0.0857142857142857
ERR7738608_bin.50	0.0971428571428571
ERR7745819_bin.15	0.0285714285714286
SRR17643913_bin.11	0.0057142857142857
SRR17643460_bin.17	0.0571428571428571
ERR7738611_bin.99	0.142857142857143
ERR7738277_bin.46	0.08
ERR7738514_bin.63	0.125714285714286
ERR7738630_bin.1	0.0342857142857143
ERR7738515_bin.30	0.0457142857142857
ERR7738143_bin.93	0.0742857142857143
ERR7738514_bin.111	0.137142857142857
ERR7738630_bin.52	0.125714285714286
ERR7738630_bin.95	0.0742857142857143
ERR7738622_bin.143	0.0171428571428571
ERR7738620_bin.92	0.102857142857143
SRR17643913_bin.18	0.04
ERR7738612_bin.40	0.131428571428571
ERR7738514_bin.38	0.0742857142857143
SRR1761701_bin.8	0.0057142857142857
SRR1761697_bin.15	0.0171428571428571
ERR7738629_bin.79	0.0685714285714286
ERR7738630_bin.85	0.0514285714285714
SRR17643474_bin.5	0.08
ERR7738537_bin.81	0.165714285714286
ERR7738537_bin.92	0.102857142857143
ERR7738558_bin.92	0.0342857142857143
SRR17643913_bin.20	0.0914285714285714
ERR7738630_bin.128	0.0285714285714286
ERR7738611_bin.80	0.0228571428571429
ERR7738553_bin.25	0.08
SRR1761720_bin.6	0.0057142857142857
ERR7738624_bin.77	0.0971428571428571
ERR7738562_bin.48	0.0285714285714286
ERR11604932_bin.4	0.04
ERR7738629_bin.31	0.0685714285714286
ERR7738608_bin.70	0.114285714285714
ERR7738537_bin.84	0.0171428571428571
ERR7738185_bin.39	0.102857142857143
ERR11604951_bin.15	0.0342857142857143
ERR7738937_bin.63	0.0114285714285714
ERR7738166_bin.31	0.12
ERR7738630_bin.164	0.0228571428571429
ERR7738514_bin.94	0.182857142857143
SRR17643968_bin.11	0.0171428571428571
ERR7738611_bin.164	0.114285714285714
ERR7738545_bin.23	0.0571428571428571
ERR7738629_bin.23	0.234285714285714
ERR7738630_bin.146	0.137142857142857
ERR7738622_bin.144	0.0685714285714286
ERR7738624_bin.92	0.08
SRR1761685_bin.7	0.0228571428571429
ERR7738608_bin.54	0.125714285714286
ERR7738185_bin.29	0.0628571428571429
SRR17643916_bin.1	0.0457142857142857
SRR17643482_bin.23	0.0685714285714286
ERR7738630_bin.79	0.102857142857143
ERR7738562_bin.26	0.0228571428571429
ERR7738594_bin.132	0.0457142857142857
SRR17643467_bin.15	0.0057142857142857
ERR7738166_bin.124	0.102857142857143
ERR7738215_bin.48	0.0685714285714286
ERR7738608_bin.103	0.0457142857142857
ERR7738630_bin.129	0.0514285714285714
ERR7738185_bin.28	0.0685714285714286
ERR7738267_bin.29	0.0857142857142857
ERR7738253_bin.13	0.108571428571429
ERR7738630_bin.33	0.0285714285714286
ERR7738611_bin.97	0.0742857142857143
ERR7746398_bin.2	0.0514285714285714
ERR7738166_bin.68	0.0914285714285714
ERR7738608_bin.68	0.08
ERR7738608_bin.59	0.0457142857142857
SRR17643913_bin.22	0.0114285714285714
SRR1761681_bin.6	0.0571428571428571
ERR7738166_bin.57	0.142857142857143
ERR7738630_bin.114	0.0171428571428571
ERR7738537_bin.7	0.0114285714285714
SRR1761703_bin.20	0.0514285714285714
SRR1761711_bin.5	0.0628571428571429
ERR7745402_bin.8	0.0914285714285714
SRR17643804_bin.17	0.0514285714285714
ERR7745787_bin.61	0.182857142857143
SRR17643804_bin.18	0.0857142857142857
ERR7738546_bin.73	0.0057142857142857
ERR7738537_bin.68	0.0685714285714286
ERR7738215_bin.61	0.08
ERR7738611_bin.95	0.0114285714285714
SRR1761689_bin.22	0.0114285714285714
SRR17643968_bin.4	0.0228571428571429
ERR7738185_bin.36	0.0914285714285714
ERR7738630_bin.107	0.0571428571428571
SRR17643924_bin.25	0.0114285714285714
ERR7738597_bin.6	0.0514285714285714
SRR17643521_bin.1	0.0171428571428571
ERR11604936_bin.10	0.0971428571428571
ERR7738608_bin.108	0.0914285714285714
ERR7738630_bin.20	0.0171428571428571
ERR7738608_bin.141	0.04
ERR7738608_bin.147	0.0742857142857143
SRR1761689_bin.8	0.0057142857142857
ERR7738276_bin.11	0.0057142857142857
ERR7738604_bin.34	0.0342857142857143
ERR7738537_bin.114	0.0857142857142857
ERR7738630_bin.109	0.0685714285714286
ERR7738515_bin.39	0.0857142857142857
SRR17643657_bin.27	0.08
ERR7738537_bin.105	0.04
SRR1761677_bin.24	0.131428571428571
ERR7738630_bin.104	0.142857142857143
SRR1761680_bin.16	0.0228571428571429
ERR7738537_bin.123	0.0914285714285714
ERR7738937_bin.41	0.131428571428571
SRR1761716_bin.9	0.102857142857143
ERR7738182_bin.5	0.0342857142857143
SRR17643504_bin.26	0.0628571428571429
ERR7738253_bin.64	0.0742857142857143
ERR7738624_bin.156	0.08
SRR17643924_bin.1	0.0171428571428571
SRR17643927_bin.19	0.0057142857142857
ERR11604944_bin.14	0.0342857142857143
ERR7738514_bin.50	0.0171428571428571
ERR7738608_bin.69	0.0914285714285714
ERR7738514_bin.44	0.0171428571428571
SRR1761718_bin.13	0.0228571428571429
ERR7738620_bin.39	0.0628571428571429
ERR7738166_bin.26	0.0514285714285714
ERR7738630_bin.83	0.0285714285714286
ERR7738253_bin.22	0.08
ERR7738267_bin.17	0.114285714285714
SRR1761695_bin.12	0.04
ERR7738253_bin.98	0.0342857142857143
ERR7738253_bin.103	0.0514285714285714
ERR7738546_bin.58	0.08
SRR17643968_bin.19	0.0742857142857143
ERR11604930_bin.9	0.0571428571428571
ERR11604952_bin.20	0.0914285714285714
ERR7738537_bin.102	0.114285714285714
ERR7738166_bin.30	0.0742857142857143
ERR7738624_bin.91	0.0171428571428571
SRR17643467_bin.3	0.102857142857143
ERR7738622_bin.125	0.0342857142857143
ERR7738185_bin.33	0.0114285714285714
ERR7738624_bin.148	0.0285714285714286
ERR7738253_bin.23	0.0514285714285714
ERR7745836_bin.16	0.0571428571428571
ERR7738629_bin.65	0.0628571428571429
ERR7738182_bin.50	0.0971428571428571
SRR17643518_bin.2	0.0685714285714286
SRR1761685_bin.16	0.0571428571428571
ERR7738630_bin.119	0.16
ERR7738546_bin.63	0.0171428571428571
SRR1761719_bin.13	0.0285714285714286
ERR7738622_bin.135	0.0114285714285714
ERR7738580_bin.26	0.137142857142857
ERR7738158_bin.66	0.0228571428571429
ERR7738622_bin.27	0.0914285714285714
ERR7738558_bin.4	0.0457142857142857
SRR17643924_bin.12	0.0857142857142857
ERR7738215_bin.81	0.108571428571429
ERR11604933_bin.2	0.04
ERR7738196_bin.39	0.04
ERR7738578_bin.20	0.0971428571428571
ERR7738630_bin.32	0.0228571428571429
ERR7738562_bin.15	0.0285714285714286
ERR7738545_bin.12	0.08
ERR7738580_bin.112	0.0514285714285714
ERR7738514_bin.77	0.0628571428571429
ERR7738553_bin.39	0.08
ERR7738611_bin.63	0.0457142857142857
ERR7738938_bin.33	0.0857142857142857
ERR7738624_bin.39	0.0057142857142857
ERR7738624_bin.144	0.0171428571428571
ERR7738558_bin.91	0.0742857142857143
ERR7738166_bin.69	0.108571428571429
SRR17643968_bin.42	0.0171428571428571
ERR7746398_bin.38	0.0514285714285714
ERR7738937_bin.83	0.0571428571428571
SRR8732217_bin.6	0.0171428571428571
SRR1761687_bin.17	0.04
SRR1761679_bin.22	0.0057142857142857
ERR7738937_bin.50	0.0457142857142857
ERR7738629_bin.64	0.0514285714285714
ERR7738514_bin.16	0.0514285714285714
ERR7738624_bin.94	0.0514285714285714
ERR7738597_bin.76	0.0857142857142857
ERR7738938_bin.90	0.0914285714285714
ERR7745836_bin.14	0.0742857142857143
SRR17643520_bin.1	0.125714285714286
ERR7738215_bin.52	0.0285714285714286
ERR7738611_bin.92	0.0114285714285714
ERR7738597_bin.3	0.0285714285714286
ERR7738630_bin.49	0.0914285714285714
ERR7738938_bin.29	0.2
ERR7738185_bin.23	0.0457142857142857
ERR7745787_bin.14	0.0628571428571429
ERR7738620_bin.67	0.108571428571429
ERR11604931_bin.3	0.0342857142857143
SRR17643792_bin.18	0.0685714285714286
SRR1761718_bin.19	0.0514285714285714
ERR7738604_bin.72	0.0628571428571429
ERR7738616_bin.37	0.0457142857142857
ERR7738553_bin.37	0.0171428571428571
ERR7738580_bin.11	0.08
ERR7738622_bin.103	0.0114285714285714
ERR7738547_bin.10	0.0171428571428571
ERR7738612_bin.121	0.04
ERR7738604_bin.134	0.142857142857143
ERR7738629_bin.2	0.0685714285714286
ERR7738604_bin.143	0.188571428571429
ERR7738629_bin.38	0.0342857142857143
ERR7738612_bin.70	0.0971428571428571
ERR7738612_bin.16	0.0285714285714286
ERR7745787_bin.78	0.0628571428571429
ERR7745787_bin.120	0.0228571428571429
ERR7738612_bin.73	0.102857142857143
ERR7738537_bin.116	0.0914285714285714
SRR1761684_bin.15	0.0285714285714286
ERR7738622_bin.68	0.0457142857142857
ERR7738624_bin.206	0.04
ERR7738616_bin.67	0.0628571428571429
ERR7746398_bin.37	0.0742857142857143
ERR7738594_bin.115	0.0285714285714286
ERR7745819_bin.27	0.0457142857142857
ERR7738215_bin.8	0.0571428571428571
ERR7738166_bin.22	0.0857142857142857
ERR7738630_bin.149	0.0057142857142857
SRR17643466_bin.19	0.0971428571428571
ERR7738937_bin.7	0.0971428571428571
ERR7738629_bin.54	0.0342857142857143
ERR7738611_bin.45	0.12
ERR11604932_bin.8	0.0057142857142857
ERR7738253_bin.128	0.08
ERR7738594_bin.75	0.131428571428571
ERR7738630_bin.160	0.0914285714285714
SRR17643521_bin.5	0.0114285714285714
SRR1761706_bin.10	0.0342857142857143
SRR1761717_bin.1	0.04
ERR7738276_bin.22	0.0285714285714286
ERR7738612_bin.1	0.0171428571428571
SRR17643467_bin.16	0.0342857142857143
ERR7738196_bin.28	0.0514285714285714
ERR7738580_bin.116	0.0457142857142857
ERR7738253_bin.92	0.0057142857142857
ERR7738630_bin.90	0.0342857142857143
ERR7738937_bin.69	0.0114285714285714
SRR1761682_bin.14	0.0171428571428571
ERR7738624_bin.114	0.0685714285714286
ERR7738594_bin.97	0.0342857142857143
ERR7738612_bin.43	0.0228571428571429
ERR7738622_bin.114	0.12
ERR7738215_bin.64	0.0685714285714286
ERR7738604_bin.36	0.0228571428571429
SRR1761687_bin.10	0.0228571428571429
SRR17643466_bin.16	0.0857142857142857
ERR7738624_bin.193	0.0571428571428571
ERR7738937_bin.48	0.0971428571428571
ERR7738546_bin.80	0.0057142857142857
ERR7738630_bin.167	0.131428571428571
ERR7738620_bin.88	0.0171428571428571
ERR7738578_bin.84	0.0228571428571429
ERR7738253_bin.78	0.0057142857142857
ERR7738594_bin.133	0.0114285714285714
SRR17643968_bin.40	0.0057142857142857
ERR7738546_bin.96	0.0228571428571429
SRR17643460_bin.18	0.0057142857142857
ERR7738604_bin.87	0.0228571428571429
ERR7738611_bin.105	0.0628571428571429
ERR7745596_bin.25	0.0628571428571429
ERR7738546_bin.11	0.0628571428571429
ERR7738624_bin.140	0.0342857142857143
SRR1761677_bin.6	0.0171428571428571
ERR7745787_bin.91	0.0571428571428571
ERR7738612_bin.82	0.0114285714285714
ERR7738537_bin.94	0.0628571428571429
ERR7738608_bin.136	0.0285714285714286
ERR7746398_bin.74	0.0571428571428571
SRR17643968_bin.24	0.0342857142857143
ERR7738558_bin.38	0.0742857142857143
ERR7738938_bin.26	0.0514285714285714
SRR1761704_bin.10	0.0342857142857143
ERR7738630_bin.99	0.0514285714285714
SRR17643919_bin.12	0.0742857142857143
ERR7738938_bin.95	0.12
ERR7738580_bin.19	0.0171428571428571
ERR7738630_bin.69	0.0342857142857143
SRR17643523_bin.17	0.04
ERR7738166_bin.100	0.0114285714285714
ERR7738630_bin.147	0.0628571428571429
SRR17643919_bin.20	0.0742857142857143
ERR7738624_bin.33	0.0285714285714286
ERR7738612_bin.91	0.0685714285714286
ERR7738597_bin.70	0.04
ERR7746398_bin.11	0.0742857142857143
ERR7738185_bin.6	0.0628571428571429
ERR7738620_bin.53	0.0285714285714286
ERR7738938_bin.27	0.0342857142857143
ERR7738629_bin.14	0.0571428571428571
SRR8732217_bin.4	0.0057142857142857
ERR7738514_bin.68	0.0285714285714286
SRR1761704_bin.13	0.0114285714285714
ERR7738630_bin.122	0.0628571428571429
ERR7738515_bin.29	0.0057142857142857
ERR7738158_bin.83	0.0171428571428571
SRR1761680_bin.26	0.0171428571428571
ERR7738630_bin.113	0.0571428571428571
ERR11604929_bin.9	0.0514285714285714
ERR7738545_bin.43	0.0628571428571429
SRR17643482_bin.20	0.0057142857142857
ERR7738612_bin.44	0.08
SRR17643913_bin.7	0.0514285714285714
ERR7738616_bin.41	0.04
SRR17643790_bin.4	0.0857142857142857
ERR7738938_bin.40	0.0857142857142857
SRR17643482_bin.10	0.0457142857142857
ERR7738604_bin.93	0.0914285714285714
ERR7738578_bin.60	0.0457142857142857
ERR7738597_bin.33	0.0114285714285714
ERR7738937_bin.35	0.0114285714285714
ERR7738612_bin.25	0.0742857142857143
ERR7738612_bin.76	0.0514285714285714
ERR7738630_bin.102	0.0457142857142857
ERR7738616_bin.39	0.0228571428571429
ERR7738611_bin.37	0.0514285714285714
ERR7738578_bin.94	0.0171428571428571
SRR17643792_bin.9	0.0057142857142857
ERR11604953_bin.4	0.0285714285714286
ERR7738182_bin.42	0.04
ERR7745831_bin.20	0.0457142857142857
ERR7738166_bin.67	0.0514285714285714
ERR7738620_bin.72	0.108571428571429
ERR7738215_bin.96	0.0685714285714286
ERR7745596_bin.26	0.0114285714285714
ERR7738578_bin.97	0.0057142857142857
SRR17643458_bin.21	0.0057142857142857
ERR11604929_bin.14	0.0171428571428571
ERR7738253_bin.95	0.0742857142857143
ERR7738612_bin.55	0.0171428571428571
SRR17643452_bin.18	0.0514285714285714
ERR7738196_bin.12	0.0742857142857143
ERR7738604_bin.148	0.0457142857142857
ERR7738622_bin.53	0.0285714285714286
ERR7738253_bin.49	0.0228571428571429
ERR7738166_bin.87	0.04
ERR7738597_bin.25	0.0628571428571429
SRR17643790_bin.7	0.0628571428571429
SRR1761684_bin.6	0.0228571428571429
ERR7738938_bin.73	0.0285714285714286
ERR7738185_bin.54	0.0685714285714286
ERR7738616_bin.4	0.0342857142857143
ERR7745836_bin.17	0.0057142857142857
ERR7738622_bin.19	0.0285714285714286
ERR7745819_bin.68	0.0857142857142857
ERR7738616_bin.7	0.0914285714285714
ERR7738612_bin.126	0.0628571428571429
ERR7738611_bin.69	0.0514285714285714
ERR7746440_bin.52	0.04
